cz,czname,pop2000,stateabbrv,year,le_raceadj_q1_F,le_raceadj_q1_M,count_q1_F,count_q1_M
302,Knoxville,727600.0,TN,2001,83.36636,76.58252,28071,26404
302,Knoxville,727600.0,TN,2002,81.59341,77.31999,29345,27378
302,Knoxville,727600.0,TN,2003,82.10624,76.784,30108,27808
302,Knoxville,727600.0,TN,2004,84.4222,75.07301,30264,27793
302,Knoxville,727600.0,TN,2005,83.74638,75.95202,30222,27933
302,Knoxville,727600.0,TN,2006,84.535,73.82327,30469,28003
302,Knoxville,727600.0,TN,2007,85.12611,74.36026,31061,28614
302,Knoxville,727600.0,TN,2008,84.34856,75.19799,31301,29018
302,Knoxville,727600.0,TN,2009,79.317,72.97475,32785,30708
302,Knoxville,727600.0,TN,2010,81.60028,75.44814,32284,30107
302,Knoxville,727600.0,TN,2011,80.37471,73.62259,31815,29804
302,Knoxville,727600.0,TN,2012,84.25277,73.77847,31105,29518
302,Knoxville,727600.0,TN,2013,80.77104,76.30955,30821,29910
302,Knoxville,727600.0,TN,2014,83.02575,75.95527,29912,28698
500,Greensboro,1055133.0,NC,2001,81.08435,74.55157,40600,37386
500,Greensboro,1055133.0,NC,2002,81.6255,75.40989,42896,39158
500,Greensboro,1055133.0,NC,2003,82.03659,76.79623,44776,40611
500,Greensboro,1055133.0,NC,2004,83.17944,75.35529,45375,41099
500,Greensboro,1055133.0,NC,2005,84.37244,77.62885,46533,41593
500,Greensboro,1055133.0,NC,2006,83.68871,76.08727,47662,42487
500,Greensboro,1055133.0,NC,2007,81.85549,77.57747,48742,43727
500,Greensboro,1055133.0,NC,2008,84.62008,76.68159,50129,44802
500,Greensboro,1055133.0,NC,2009,83.65483,75.70387,51253,45905
500,Greensboro,1055133.0,NC,2010,83.28492,75.8355,51078,45764
500,Greensboro,1055133.0,NC,2011,81.0285,75.91513,50957,45831
500,Greensboro,1055133.0,NC,2012,83.25342,76.84809,50333,45376
500,Greensboro,1055133.0,NC,2013,85.4078,75.91332,50333,46273
500,Greensboro,1055133.0,NC,2014,81.73837,78.62494,47906,44870
900,Charlotte,1423942.0,NC,2001,81.4684,74.45371,47615,43393
900,Charlotte,1423942.0,NC,2002,82.21534,75.83516,50930,45923
900,Charlotte,1423942.0,NC,2003,79.16722,74.59837,52968,47867
900,Charlotte,1423942.0,NC,2004,83.73079,75.37122,54797,49220
900,Charlotte,1423942.0,NC,2005,81.67855,77.48305,56583,50752
900,Charlotte,1423942.0,NC,2006,83.84843,77.25249,59715,53293
900,Charlotte,1423942.0,NC,2007,84.73059,75.23505,62250,55502
900,Charlotte,1423942.0,NC,2008,83.75874,76.26399,64750,57579
900,Charlotte,1423942.0,NC,2009,83.1577,77.62944,67916,60056
900,Charlotte,1423942.0,NC,2010,81.65273,76.07695,69693,62052
900,Charlotte,1423942.0,NC,2011,83.24206,77.70058,71377,63462
900,Charlotte,1423942.0,NC,2012,84.75,75.28261,71783,64152
900,Charlotte,1423942.0,NC,2013,81.07275,76.44321,73377,65782
900,Charlotte,1423942.0,NC,2014,83.67694,77.21678,71727,64249
1400,Fayetteville,644101.0,NC,2001,78.14174,72.33932,28607,23141
1400,Fayetteville,644101.0,NC,2002,82.32056,76.63029,30459,24396
1400,Fayetteville,644101.0,NC,2003,79.71638,73.51229,30976,24966
1400,Fayetteville,644101.0,NC,2004,82.82404,76.65482,31375,25218
1400,Fayetteville,644101.0,NC,2005,78.76536,73.44716,32066,25553
1400,Fayetteville,644101.0,NC,2006,80.60197,77.803,32508,26025
1400,Fayetteville,644101.0,NC,2007,84.57143,78.14182,33309,26725
1400,Fayetteville,644101.0,NC,2008,85.50696,74.65924,33787,26652
1400,Fayetteville,644101.0,NC,2009,85.82529,76.16264,35446,28095
1400,Fayetteville,644101.0,NC,2010,81.69343,78.45679,34181,27065
1400,Fayetteville,644101.0,NC,2011,81.32561,74.29163,33615,26482
1400,Fayetteville,644101.0,NC,2012,84.08232,75.21465,33376,26499
1400,Fayetteville,644101.0,NC,2013,85.16743,74.66974,33573,27341
1400,Fayetteville,644101.0,NC,2014,84.69404,76.06673,32368,26850
1701,Raleigh,1412127.0,NC,2001,80.8157,76.32611,40549,37532
1701,Raleigh,1412127.0,NC,2002,80.11006,74.62106,42771,39193
1701,Raleigh,1412127.0,NC,2003,83.10926,76.52879,44366,40423
1701,Raleigh,1412127.0,NC,2004,81.28865,75.7876,46070,42229
1701,Raleigh,1412127.0,NC,2005,84.60094,76.54584,47550,43448
1701,Raleigh,1412127.0,NC,2006,83.82782,74.9794,49966,45049
1701,Raleigh,1412127.0,NC,2007,83.51374,77.5596,51845,46730
1701,Raleigh,1412127.0,NC,2008,84.57412,76.90347,53330,48215
1701,Raleigh,1412127.0,NC,2009,81.20451,77.60254,54680,49991
1701,Raleigh,1412127.0,NC,2010,81.82757,76.45527,55938,51407
1701,Raleigh,1412127.0,NC,2011,83.10991,76.53121,56204,51491
1701,Raleigh,1412127.0,NC,2012,83.91525,78.0827,57528,52649
1701,Raleigh,1412127.0,NC,2013,81.29774,77.68027,58488,55016
1701,Raleigh,1412127.0,NC,2014,82.81516,79.12797,57827,53963
2000,Virginia Beach,1119468.0,VA,2001,80.6023,75.56857,40517,32162
2000,Virginia Beach,1119468.0,VA,2002,80.52351,72.68941,42462,33093
2000,Virginia Beach,1119468.0,VA,2003,83.25434,74.93334,43220,33325
2000,Virginia Beach,1119468.0,VA,2004,81.77007,72.87245,43471,33124
2000,Virginia Beach,1119468.0,VA,2005,82.36136,78.52152,44061,33594
2000,Virginia Beach,1119468.0,VA,2006,81.07416,73.86372,44448,33665
2000,Virginia Beach,1119468.0,VA,2007,82.85922,75.74153,44342,34185
2000,Virginia Beach,1119468.0,VA,2008,82.07507,73.4071,44400,34277
2000,Virginia Beach,1119468.0,VA,2009,80.66244,73.58752,44757,34801
2000,Virginia Beach,1119468.0,VA,2010,82.29203,76.28199,44497,34994
2000,Virginia Beach,1119468.0,VA,2011,82.92081,74.40929,43321,33858
2000,Virginia Beach,1119468.0,VA,2012,81.11966,76.14906,43201,34051
2000,Virginia Beach,1119468.0,VA,2013,83.46182,75.01736,43798,35558
2000,Virginia Beach,1119468.0,VA,2014,82.49922,75.69674,42912,35385
2400,Richmond,1040192.0,VA,2001,80.96934,73.87481,33867,29417
2400,Richmond,1040192.0,VA,2002,81.88634,71.96189,35390,30354
2400,Richmond,1040192.0,VA,2003,81.1081,75.34873,35815,31168
2400,Richmond,1040192.0,VA,2004,79.43103,75.81273,36474,31486
2400,Richmond,1040192.0,VA,2005,77.16071,75.28782,37406,32333
2400,Richmond,1040192.0,VA,2006,83.57329,76.38255,38185,32709
2400,Richmond,1040192.0,VA,2007,80.80013,75.15875,39006,33202
2400,Richmond,1040192.0,VA,2008,78.72015,74.50879,39057,33891
2400,Richmond,1040192.0,VA,2009,80.69539,74.09673,39325,34390
2400,Richmond,1040192.0,VA,2010,82.68954,77.01694,39682,35006
2400,Richmond,1040192.0,VA,2011,84.61504,76.859,38804,34488
2400,Richmond,1040192.0,VA,2012,82.12862,74.69383,39391,34787
2400,Richmond,1040192.0,VA,2013,82.68229,77.4832,39819,35903
2400,Richmond,1040192.0,VA,2014,84.42928,77.96223,38990,35283
3300,New Orleans,1381652.0,LA,2001,80.26228,75.87231,65350,54881
3300,New Orleans,1381652.0,LA,2002,82.90302,75.91518,67968,56325
3300,New Orleans,1381652.0,LA,2003,84.124,74.98852,69116,56160
3300,New Orleans,1381652.0,LA,2004,82.52976,75.07858,69620,56514
3300,New Orleans,1381652.0,LA,2005,82.70416,74.81992,69201,55876
3300,New Orleans,1381652.0,LA,2006,81.89412,76.5211,61746,52113
3300,New Orleans,1381652.0,LA,2007,84.3498,75.70329,56520,49666
3300,New Orleans,1381652.0,LA,2008,83.87955,77.64275,57367,48372
3300,New Orleans,1381652.0,LA,2009,83.88415,75.70405,55863,47187
3300,New Orleans,1381652.0,LA,2010,83.97603,76.37364,54942,46207
3300,New Orleans,1381652.0,LA,2011,86.56497,77.72391,53879,44666
3300,New Orleans,1381652.0,LA,2012,80.14284,75.57727,53212,44921
3300,New Orleans,1381652.0,LA,2013,84.6636,77.86887,55043,47700
3300,New Orleans,1381652.0,LA,2014,83.62798,77.70563,53868,46798
3500,Baton Rouge,806561.0,LA,2001,81.94527,76.88,32899,25213
3500,Baton Rouge,806561.0,LA,2002,82.24824,74.04325,34758,26272
3500,Baton Rouge,806561.0,LA,2003,84.33259,77.87236,35611,26514
3500,Baton Rouge,806561.0,LA,2004,83.8005,76.46529,36117,26970
3500,Baton Rouge,806561.0,LA,2005,83.3879,74.83204,36648,27414
3500,Baton Rouge,806561.0,LA,2006,82.86065,78.00715,38596,28984
3500,Baton Rouge,806561.0,LA,2007,83.5374,78.24299,40333,30516
3500,Baton Rouge,806561.0,LA,2008,84.17282,77.27322,40201,30069
3500,Baton Rouge,806561.0,LA,2009,81.51559,75.83717,39120,29232
3500,Baton Rouge,806561.0,LA,2010,84.73921,77.61678,38329,28410
3500,Baton Rouge,806561.0,LA,2011,81.78789,74.39384,37516,28165
3500,Baton Rouge,806561.0,LA,2012,82.15852,73.74842,38580,29855
3500,Baton Rouge,806561.0,LA,2013,81.06465,74.8328,39657,31164
3500,Baton Rouge,806561.0,LA,2014,85.50278,76.82218,36981,28410
4200,Little Rock,630854.0,AR,2001,81.31526,74.31063,23026,21107
4200,Little Rock,630854.0,AR,2002,81.65097,77.0398,24482,22396
4200,Little Rock,630854.0,AR,2003,80.43015,76.72399,25050,22927
4200,Little Rock,630854.0,AR,2004,80.95518,74.92485,25402,23044
4200,Little Rock,630854.0,AR,2005,83.29914,75.42686,25537,23008
4200,Little Rock,630854.0,AR,2006,82.9394,73.2673,25984,23665
4200,Little Rock,630854.0,AR,2007,81.37393,76.33426,26453,23929
4200,Little Rock,630854.0,AR,2008,82.46494,74.89693,26808,24076
4200,Little Rock,630854.0,AR,2009,79.61929,76.02175,27400,25197
4200,Little Rock,630854.0,AR,2010,81.41561,76.94812,26940,24429
4200,Little Rock,630854.0,AR,2011,79.62701,74.90105,25983,23454
4200,Little Rock,630854.0,AR,2012,78.30621,75.17976,26164,23290
4200,Little Rock,630854.0,AR,2013,81.48955,75.4063,26274,23989
4200,Little Rock,630854.0,AR,2014,79.64925,76.99529,25584,23830
5202,Memphis,1154338.0,TN,2001,82.0731,75.07819,46231,38848
5202,Memphis,1154338.0,TN,2002,82.39644,76.31334,49045,41407
5202,Memphis,1154338.0,TN,2003,80.59086,73.68164,49894,42037
5202,Memphis,1154338.0,TN,2004,82.62936,76.29698,50389,42474
5202,Memphis,1154338.0,TN,2005,81.28259,73.17596,50911,42357
5202,Memphis,1154338.0,TN,2006,84.23678,76.49345,52231,43531
5202,Memphis,1154338.0,TN,2007,82.13167,75.9181,53433,44577
5202,Memphis,1154338.0,TN,2008,82.216,75.77047,55491,46814
5202,Memphis,1154338.0,TN,2009,82.45881,76.50251,56163,47425
5202,Memphis,1154338.0,TN,2010,81.60805,75.23109,57396,48674
5202,Memphis,1154338.0,TN,2011,83.07217,76.31752,57187,47825
5202,Memphis,1154338.0,TN,2012,79.65397,74.25872,58719,49906
5202,Memphis,1154338.0,TN,2013,83.42697,73.8072,59440,51146
5202,Memphis,1154338.0,TN,2014,82.80714,75.7632,56415,47569
5600,Nashville,1246338.0,TN,2001,79.87701,73.54385,40411,39064
5600,Nashville,1246338.0,TN,2002,82.64625,74.70953,42741,41264
5600,Nashville,1246338.0,TN,2003,82.53133,74.76416,44282,42754
5600,Nashville,1246338.0,TN,2004,79.16634,77.34033,44795,43582
5600,Nashville,1246338.0,TN,2005,82.85316,76.02889,45696,44524
5600,Nashville,1246338.0,TN,2006,82.20954,75.94885,46264,45259
5600,Nashville,1246338.0,TN,2007,80.65051,75.02577,47464,46912
5600,Nashville,1246338.0,TN,2008,82.87897,75.3028,48649,47940
5600,Nashville,1246338.0,TN,2009,82.68764,74.58692,50660,50321
5600,Nashville,1246338.0,TN,2010,79.37904,77.26283,51396,51805
5600,Nashville,1246338.0,TN,2011,83.09214,76.46647,52189,52422
5600,Nashville,1246338.0,TN,2012,80.78234,74.61233,52771,52549
5600,Nashville,1246338.0,TN,2013,80.2205,75.01495,53137,53537
5600,Nashville,1246338.0,TN,2014,83.561,77.29287,50549,51493
6700,Tampa,2395997.0,FL,2001,83.51055,79.1252,75246,66336
6700,Tampa,2395997.0,FL,2002,84.25487,75.93972,104049,102448
6700,Tampa,2395997.0,FL,2003,82.52718,75.79955,107635,105855
6700,Tampa,2395997.0,FL,2004,82.19302,76.91254,110587,108703
6700,Tampa,2395997.0,FL,2005,81.63958,75.11475,112505,111129
6700,Tampa,2395997.0,FL,2006,83.11145,75.04852,114496,113345
6700,Tampa,2395997.0,FL,2007,83.39156,76.67359,115929,114424
6700,Tampa,2395997.0,FL,2008,83.35719,75.05614,117350,116691
6700,Tampa,2395997.0,FL,2009,82.47713,74.93152,120257,119351
6700,Tampa,2395997.0,FL,2010,82.90928,75.72227,122608,123322
6700,Tampa,2395997.0,FL,2011,81.45364,75.0259,123293,123838
6700,Tampa,2395997.0,FL,2012,80.41737,74.42967,129375,132884
6700,Tampa,2395997.0,FL,2013,80.50259,73.57121,130081,132020
6700,Tampa,2395997.0,FL,2014,82.04615,77.45781,119150,119514
6800,Lakeland,598228.0,FL,2001,83.09453,77.64864,20756,18278
6800,Lakeland,598228.0,FL,2002,79.63889,73.65625,27390,26132
6800,Lakeland,598228.0,FL,2003,84.51884,76.35507,28448,27011
6800,Lakeland,598228.0,FL,2004,79.99574,76.29317,28878,27497
6800,Lakeland,598228.0,FL,2005,84.06631,73.51557,29617,28135
6800,Lakeland,598228.0,FL,2006,79.8334,78.26736,30581,29161
6800,Lakeland,598228.0,FL,2007,82.30363,74.49754,31570,29790
6800,Lakeland,598228.0,FL,2008,82.39822,74.57014,32517,30473
6800,Lakeland,598228.0,FL,2009,84.16262,75.58121,33461,31288
6800,Lakeland,598228.0,FL,2010,82.15693,78.17471,33425,31137
6800,Lakeland,598228.0,FL,2011,82.38911,76.96082,33104,30932
6800,Lakeland,598228.0,FL,2012,79.92686,74.29552,33811,32093
6800,Lakeland,598228.0,FL,2013,83.00113,77.4341,34155,32516
6800,Lakeland,598228.0,FL,2014,81.21415,75.93921,32162,31189
6900,Sarasota,763795.0,FL,2001,83.38297,77.50741,30657,29970
6900,Sarasota,763795.0,FL,2002,84.04288,77.86272,32273,30884
6900,Sarasota,763795.0,FL,2003,83.80793,78.10522,33810,32524
6900,Sarasota,763795.0,FL,2004,85.53731,78.61495,34469,33411
6900,Sarasota,763795.0,FL,2005,84.30571,78.05075,35317,34175
6900,Sarasota,763795.0,FL,2006,84.50243,77.63025,35102,34582
6900,Sarasota,763795.0,FL,2007,82.14472,78.9373,34648,34046
6900,Sarasota,763795.0,FL,2008,83.43478,77.40221,34897,34367
6900,Sarasota,763795.0,FL,2009,82.09999,75.84845,35628,35172
6900,Sarasota,763795.0,FL,2010,82.69915,75.58472,36788,35972
6900,Sarasota,763795.0,FL,2011,84.53175,77.02246,37183,35542
6900,Sarasota,763795.0,FL,2012,81.97556,74.63986,37668,35936
6900,Sarasota,763795.0,FL,2013,83.18695,77.26582,37832,36998
6900,Sarasota,763795.0,FL,2014,84.32558,79.63181,36199,35118
7000,Miami,3955969.0,FL,2001,85.02456,78.36252,199364,198423
7000,Miami,3955969.0,FL,2002,83.21144,78.59805,209793,205775
7000,Miami,3955969.0,FL,2003,85.46098,78.21381,217261,212708
7000,Miami,3955969.0,FL,2004,84.96365,78.52413,224480,218190
7000,Miami,3955969.0,FL,2005,83.92022,77.85414,228882,221371
7000,Miami,3955969.0,FL,2006,85.19286,78.70019,231799,223642
7000,Miami,3955969.0,FL,2007,84.81882,78.50014,232882,221568
7000,Miami,3955969.0,FL,2008,86.1698,79.70142,235706,221904
7000,Miami,3955969.0,FL,2009,84.98177,78.09836,242363,229144
7000,Miami,3955969.0,FL,2010,85.35239,77.34593,250101,239275
7000,Miami,3955969.0,FL,2011,84.54385,77.97205,258295,246457
7000,Miami,3955969.0,FL,2012,84.58343,76.72821,277527,269427
7000,Miami,3955969.0,FL,2013,81.86707,75.82372,286998,279251
7000,Miami,3955969.0,FL,2014,84.3675,79.34274,263015,251973
7100,Port St. Lucie,1533306.0,FL,2001,83.24998,76.51086,57961,59597
7100,Port St. Lucie,1533306.0,FL,2002,84.69395,78.98524,61425,62137
7100,Port St. Lucie,1533306.0,FL,2003,83.60892,77.90646,64864,65118
7100,Port St. Lucie,1533306.0,FL,2004,83.24057,77.47024,67872,67534
7100,Port St. Lucie,1533306.0,FL,2005,85.11191,78.54475,69633,69045
7100,Port St. Lucie,1533306.0,FL,2006,84.66031,77.52971,70283,70204
7100,Port St. Lucie,1533306.0,FL,2007,85.39275,78.60479,70086,69452
7100,Port St. Lucie,1533306.0,FL,2008,84.10588,79.02248,70580,69572
7100,Port St. Lucie,1533306.0,FL,2009,83.60938,78.83288,72625,71694
7100,Port St. Lucie,1533306.0,FL,2010,83.32137,78.01326,75191,73772
7100,Port St. Lucie,1533306.0,FL,2011,85.42361,78.39887,77228,75113
7100,Port St. Lucie,1533306.0,FL,2012,85.23248,77.6047,79524,77882
7100,Port St. Lucie,1533306.0,FL,2013,82.58362,78.22086,81992,80461
7100,Port St. Lucie,1533306.0,FL,2014,83.36564,76.63484,79011,77795
7200,Cape Coral,692265.0,FL,2001,83.0948,77.72133,26517,27347
7200,Cape Coral,692265.0,FL,2002,84.41632,77.33747,28256,28675
7200,Cape Coral,692265.0,FL,2003,85.42626,77.0757,29935,30294
7200,Cape Coral,692265.0,FL,2004,82.39733,80.61588,31330,31858
7200,Cape Coral,692265.0,FL,2005,85.80779,77.79923,32521,33085
7200,Cape Coral,692265.0,FL,2006,84.68752,76.42374,33267,34264
7200,Cape Coral,692265.0,FL,2007,85.20515,79.10796,33658,34423
7200,Cape Coral,692265.0,FL,2008,84.21903,77.11347,34935,35430
7200,Cape Coral,692265.0,FL,2009,81.138,79.36903,35822,36802
7200,Cape Coral,692265.0,FL,2010,80.60984,76.05343,37694,38506
7200,Cape Coral,692265.0,FL,2011,82.97977,80.2733,39055,39586
7200,Cape Coral,692265.0,FL,2012,80.45853,75.95707,43012,43657
7200,Cape Coral,692265.0,FL,2013,83.25931,79.03209,40206,41119
7200,Cape Coral,692265.0,FL,2014,83.43559,79.263,39129,39676
7400,Orlando,1697906.0,FL,2001,86.44524,76.13679,55053,48004
7400,Orlando,1697906.0,FL,2002,83.82694,75.95433,74835,70570
7400,Orlando,1697906.0,FL,2003,83.1775,77.33749,78924,75092
7400,Orlando,1697906.0,FL,2004,84.32828,76.77202,82602,78239
7400,Orlando,1697906.0,FL,2005,84.15195,78.38076,85735,80810
7400,Orlando,1697906.0,FL,2006,83.19617,77.05293,89341,83862
7400,Orlando,1697906.0,FL,2007,84.62086,76.73558,91467,85596
7400,Orlando,1697906.0,FL,2008,84.69701,76.6946,94919,88806
7400,Orlando,1697906.0,FL,2009,83.14964,77.3458,98739,92841
7400,Orlando,1697906.0,FL,2010,83.06979,76.61429,101662,95841
7400,Orlando,1697906.0,FL,2011,84.39112,78.2962,104413,97403
7400,Orlando,1697906.0,FL,2012,82.72775,77.99477,107199,100949
7400,Orlando,1697906.0,FL,2013,84.30196,78.8532,109716,104353
7400,Orlando,1697906.0,FL,2014,84.17509,79.17593,106168,101614
7600,Jacksonville,1176696.0,FL,2001,83.10068,78.93287,35216,29657
7600,Jacksonville,1176696.0,FL,2002,82.69378,74.71854,47694,43153
7600,Jacksonville,1176696.0,FL,2003,80.43291,73.49064,49101,45110
7600,Jacksonville,1176696.0,FL,2004,82.98439,74.56875,50291,46308
7600,Jacksonville,1176696.0,FL,2005,79.326,75.57304,51176,47458
7600,Jacksonville,1176696.0,FL,2006,82.40601,75.45337,52947,49353
7600,Jacksonville,1176696.0,FL,2007,82.50584,74.60915,53955,50076
7600,Jacksonville,1176696.0,FL,2008,81.44897,74.39695,55267,51238
7600,Jacksonville,1176696.0,FL,2009,81.32649,73.1906,56874,53429
7600,Jacksonville,1176696.0,FL,2010,83.21735,74.27936,57529,53930
7600,Jacksonville,1176696.0,FL,2011,82.60214,74.59933,57376,54016
7600,Jacksonville,1176696.0,FL,2012,83.81664,76.99668,58769,55069
7600,Jacksonville,1176696.0,FL,2013,81.49406,75.04767,59469,56672
7600,Jacksonville,1176696.0,FL,2014,83.1587,74.56203,57074,54990
8100,Columbia,722201.0,SC,2001,79.8029,75.25017,30728,25658
8100,Columbia,722201.0,SC,2002,82.2207,75.27972,32209,26550
8100,Columbia,722201.0,SC,2003,83.9809,73.18414,33611,27511
8100,Columbia,722201.0,SC,2004,82.79294,73.71466,34237,28080
8100,Columbia,722201.0,SC,2005,80.19112,76.49677,34303,27833
8100,Columbia,722201.0,SC,2006,82.79453,76.33115,35138,28829
8100,Columbia,722201.0,SC,2007,82.55655,74.62094,35905,29285
8100,Columbia,722201.0,SC,2008,84.26605,75.31635,36396,29725
8100,Columbia,722201.0,SC,2009,81.49862,74.75005,37224,30567
8100,Columbia,722201.0,SC,2010,80.29299,77.24062,37720,30735
8100,Columbia,722201.0,SC,2011,82.61015,76.84411,37116,30382
8100,Columbia,722201.0,SC,2012,82.67252,75.60757,37001,30263
8100,Columbia,722201.0,SC,2013,84.88647,77.92739,37314,31077
8100,Columbia,722201.0,SC,2014,80.99052,77.16203,35735,30350
8300,Greenville,894291.0,SC,2001,84.2146,74.98736,35510,32457
8300,Greenville,894291.0,SC,2002,80.94653,74.99384,37116,33605
8300,Greenville,894291.0,SC,2003,82.42906,71.99734,38564,34686
8300,Greenville,894291.0,SC,2004,81.72221,77.0241,39146,35181
8300,Greenville,894291.0,SC,2005,82.09275,77.20329,39710,35625
8300,Greenville,894291.0,SC,2006,81.16245,75.29409,40441,36202
8300,Greenville,894291.0,SC,2007,81.48736,75.03832,41117,36826
8300,Greenville,894291.0,SC,2008,84.87379,74.71175,42304,37585
8300,Greenville,894291.0,SC,2009,79.24181,75.24505,44266,39350
8300,Greenville,894291.0,SC,2010,82.1439,77.30423,43983,38820
8300,Greenville,894291.0,SC,2011,82.77937,77.05721,44415,39470
8300,Greenville,894291.0,SC,2012,79.96753,76.15077,43768,39237
8300,Greenville,894291.0,SC,2013,85.70298,76.14498,42803,38688
8300,Greenville,894291.0,SC,2014,81.93072,77.11778,40603,37131
9100,Atlanta,3798017.0,GA,2001,83.30142,76.77396,112010,104296
9100,Atlanta,3798017.0,GA,2002,80.8326,75.03573,119392,109384
9100,Atlanta,3798017.0,GA,2003,82.64597,75.69516,123992,114433
9100,Atlanta,3798017.0,GA,2004,81.88383,76.48801,131301,120796
9100,Atlanta,3798017.0,GA,2005,83.00983,76.51327,137354,125702
9100,Atlanta,3798017.0,GA,2006,83.49587,78.40772,145621,131835
9100,Atlanta,3798017.0,GA,2007,85.06393,78.08197,155151,139136
9100,Atlanta,3798017.0,GA,2008,84.37634,78.37319,164149,145726
9100,Atlanta,3798017.0,GA,2009,82.13074,78.60792,171366,152838
9100,Atlanta,3798017.0,GA,2010,83.18463,77.16584,179994,161898
9100,Atlanta,3798017.0,GA,2011,84.32819,77.42448,186987,167642
9100,Atlanta,3798017.0,GA,2012,83.11572,76.71347,195989,178178
9100,Atlanta,3798017.0,GA,2013,82.94266,76.59847,199088,181152
9100,Atlanta,3798017.0,GA,2014,84.97909,78.80952,193797,171164
10700,Birmingham,1038182.0,AL,2001,81.42802,73.97543,40799,33959
10700,Birmingham,1038182.0,AL,2002,80.1685,76.74493,42667,35429
10700,Birmingham,1038182.0,AL,2003,77.91596,75.43286,43064,35580
10700,Birmingham,1038182.0,AL,2004,83.63624,73.86023,43302,35632
10700,Birmingham,1038182.0,AL,2005,81.72577,75.70235,42959,35533
10700,Birmingham,1038182.0,AL,2006,82.35269,75.00381,43690,36203
10700,Birmingham,1038182.0,AL,2007,83.2034,77.15723,43936,36337
10700,Birmingham,1038182.0,AL,2008,80.93699,74.85491,44095,36510
10700,Birmingham,1038182.0,AL,2009,81.58883,74.25307,44880,37439
10700,Birmingham,1038182.0,AL,2010,84.62595,75.60334,44628,37426
10700,Birmingham,1038182.0,AL,2011,84.03362,77.92546,44259,36948
10700,Birmingham,1038182.0,AL,2012,86.2674,76.46014,44195,37139
10700,Birmingham,1038182.0,AL,2013,85.00282,77.65344,43628,37537
10700,Birmingham,1038182.0,AL,2014,83.62009,77.75774,41925,35890
10900,Pensacola,623252.0,FL,2001,85.05169,81.30805,18887,15206
10900,Pensacola,623252.0,FL,2002,84.69816,75.64704,28129,24741
10900,Pensacola,623252.0,FL,2003,83.34934,76.7838,28984,25527
10900,Pensacola,623252.0,FL,2004,83.08744,75.55053,29538,26196
10900,Pensacola,623252.0,FL,2005,84.03616,75.0414,29821,26384
10900,Pensacola,623252.0,FL,2006,86.3075,76.64282,29706,26947
10900,Pensacola,623252.0,FL,2007,85.65058,74.73328,29405,26932
10900,Pensacola,623252.0,FL,2008,84.01281,76.40665,29566,26914
10900,Pensacola,623252.0,FL,2009,84.04897,73.38943,30177,27671
10900,Pensacola,623252.0,FL,2010,82.17797,74.32481,29801,27311
10900,Pensacola,623252.0,FL,2011,83.3755,76.07867,29324,26076
10900,Pensacola,623252.0,FL,2012,85.07777,77.29829,28632,25939
10900,Pensacola,623252.0,FL,2013,81.88052,74.20361,28847,26659
10900,Pensacola,623252.0,FL,2014,82.32718,77.176,28778,26703
11001,Mobile,599405.0,AL,2001,83.84705,79.61411,28332,22830
11001,Mobile,599405.0,AL,2002,82.22725,75.1305,30013,24081
11001,Mobile,599405.0,AL,2003,84.2355,76.11085,30740,24353
11001,Mobile,599405.0,AL,2004,80.21771,73.55909,31477,25146
11001,Mobile,599405.0,AL,2005,79.31905,76.74524,31817,25035
11001,Mobile,599405.0,AL,2006,86.00637,77.69843,32392,25750
11001,Mobile,599405.0,AL,2007,82.35507,75.41525,32706,25337
11001,Mobile,599405.0,AL,2008,85.15314,76.5211,32782,25326
11001,Mobile,599405.0,AL,2009,82.30415,75.21367,33429,25982
11001,Mobile,599405.0,AL,2010,84.98325,76.76332,32747,25191
11001,Mobile,599405.0,AL,2011,85.96601,74.4979,32287,25116
11001,Mobile,599405.0,AL,2012,83.66707,77.856,31589,24184
11001,Mobile,599405.0,AL,2013,84.97309,76.74913,32306,25706
11001,Mobile,599405.0,AL,2014,88.03609,77.33773,31692,24967
11302,Baltimore,2512431.0,MD,2001,81.83676,75.22632,75851,68187
11302,Baltimore,2512431.0,MD,2002,82.55911,73.36226,78579,69990
11302,Baltimore,2512431.0,MD,2003,80.04653,75.34462,78332,70293
11302,Baltimore,2512431.0,MD,2004,81.67287,75.25461,77488,70927
11302,Baltimore,2512431.0,MD,2005,81.76924,76.35875,77703,70763
11302,Baltimore,2512431.0,MD,2006,81.3215,75.31036,77876,71387
11302,Baltimore,2512431.0,MD,2007,82.86404,76.53637,78397,72224
11302,Baltimore,2512431.0,MD,2008,81.72895,74.45028,78100,72514
11302,Baltimore,2512431.0,MD,2009,80.41788,75.77359,77566,72652
11302,Baltimore,2512431.0,MD,2010,80.55621,76.54755,77417,72548
11302,Baltimore,2512431.0,MD,2011,82.6479,76.86625,74668,69857
11302,Baltimore,2512431.0,MD,2012,79.36212,74.96799,75153,70540
11302,Baltimore,2512431.0,MD,2013,83.72582,75.62888,74938,71114
11302,Baltimore,2512431.0,MD,2014,83.31688,76.93542,74149,70420
11304,Washington DC,4632415.0,DC,2001,82.09158,75.24808,112553,114210
11304,Washington DC,4632415.0,DC,2002,83.56932,78.26045,117613,116934
11304,Washington DC,4632415.0,DC,2003,82.77191,78.3168,120003,120151
11304,Washington DC,4632415.0,DC,2004,81.24378,76.53477,122016,121593
